Gender,Age,Tenure,Phone,Streaming,Unlimited,Charge,Satisfaction,Churn
1,62,3,1,1,0,25.25,1,0
1,21,4,0,1,0,84.05,3,0
1,23,1,0,1,0,74.7,1,0
1,25,5,0,1,0,90.8,3,0
1,59,30,0,0,1,85.35,2,0
1,47,1,1,1,0,35.75,3,0
0,54,17,0,1,0,89.4,1,0
0,33,3,0,1,1,19.8,1,0
0,55,4,0,1,0,50.9,3,0
0,25,4,0,1,1,81,2,0
0,55,26,0,0,0,98.35,1,0
0,20,5,1,0,0,51,2,0
1,55,4,0,1,0,91.65,2,0
0,47,1,0,0,0,90.85,3,0
0,62,1,0,1,0,69.4,1,0
1,55,1,0,1,1,20.15,2,0
1,48,26,0,1,0,74.95,2,0
1,23,6,1,0,0,47.95,1,0
1,57,3,0,1,0,63.6,1,0
0,44,3,1,1,0,36.85,1,0
1,31,1,0,1,0,44.1,3,0
0,38,14,1,0,1,50.75,1,0
1,57,58,0,0,0,106.45,1,0
1,23,18,0,0,0,96.05,1,0
1,35,7,0,1,0,75.1,2,0
0,55,19,0,1,1,55,2,0
0,35,11,0,1,0,74.35,2,0
1,35,39,0,0,0,104.7,2,0
1,60,15,0,1,0,55.7,2,0
1,57,5,0,1,1,19.85,1,0
1,57,1,0,1,0,70.3,1,0
0,53,6,0,0,1,94.5,2,0
1,56,2,0,1,0,79.65,2,0
1,48,1,0,1,1,20.2,2,0
0,30,66,0,0,0,106.05,2,0
1,54,36,0,0,1,99.15,1,0
1,50,39,1,0,0,55.9,1,0
0,25,21,0,1,0,82.35,1,0
0,34,2,1,1,0,40.4,3,0
1,42,4,0,1,0,75.35,1,0
0,37,35,0,1,0,85.15,1,0
1,48,33,0,0,0,93.8,3,0
0,49,45,0,1,1,20.4,3,0
0,47,6,1,1,0,30.5,1,0
1,62,11,0,1,1,20.1,2,0
1,53,1,0,1,0,75.3,1,0
1,62,7,0,1,1,20.05,2,0
0,40,1,0,1,0,70.4,1,0
0,24,7,0,1,0,49.75,1,0
1,64,11,0,0,0,94,1,0
0,53,67,0,0,0,118.35,1,0
0,55,8,1,1,1,30.45,1,0
1,19,44,0,0,0,96.1,2,0
1,38,17,0,0,0,104.2,1,0
0,39,9,0,0,0,80.8,3,0
1,21,7,0,1,1,80.3,2,0
0,48,3,0,0,0,69.35,2,0
0,39,22,0,1,0,89.4,2,0
0,61,53,1,0,0,60.45,2,0
1,58,8,0,0,0,84.9,1,0
1,27,2,0,1,0,73.55,1,0
1,24,8,0,1,1,20.15,3,0
1,31,48,1,1,0,34.7,2,0
1,47,8,0,0,0,101.15,2,0
0,20,20,0,1,0,88.7,1,0
1,44,2,0,1,0,79.75,3,0
1,48,27,0,0,0,94.55,2,0
0,63,52,0,0,1,96.25,3,0
0,52,69,0,0,0,104.7,3,0
0,20,40,0,1,0,55.25,1,0
1,53,6,0,1,0,90.1,1,0
0,60,11,0,1,0,53.75,1,0
1,43,6,0,0,0,89.3,1,0
1,21,3,0,0,1,95.2,1,0
0,51,8,0,1,0,74.5,2,0
1,57,1,0,1,0,79.65,3,0
1,53,1,0,1,0,80.05,3,0
0,25,29,0,0,0,89.2,1,0
0,59,19,0,0,1,83.65,2,0
1,62,6,0,1,1,19.5,3,0
0,58,1,0,1,0,51.25,1,0
0,31,1,0,1,0,45.6,1,0
1,49,6,0,1,0,49.65,2,0
0,59,15,0,1,1,20,1,0
1,19,25,1,1,0,34,1,0
1,52,13,0,0,0,88.35,2,0
1,38,49,0,0,0,107.95,2,0
1,26,37,0,0,0,64.75,1,0
0,49,26,0,1,0,89.8,1,0
1,61,12,0,0,0,95.5,2,0
0,64,5,0,1,0,84.5,1,0
0,26,18,0,0,0,90.7,1,0
1,20,54,0,0,0,103.95,3,0
1,39,10,0,1,0,74.75,1,0
1,20,1,0,1,0,50.8,2,0
0,42,2,0,1,1,80.25,1,0
0,62,32,0,1,0,78.9,3,0
0,22,36,0,0,0,84.75,3,0
0,38,53,0,1,0,85.45,1,0
0,46,1,0,1,1,19.9,1,0
1,48,1,0,1,0,70.6,3,0
1,61,5,0,1,1,81,2,0
0,61,6,0,1,0,84.85,2,0
0,30,64,0,0,0,105.65,1,0
0,40,13,0,0,0,80.85,1,0
1,62,9,0,0,0,89.45,2,0
0,49,10,0,0,1,72.15,2,0
1,39,2,0,0,0,76.4,2,0
0,35,9,0,1,0,79.9,2,0
1,57,70,0,1,0,65.3,1,0
0,43,1,0,1,1,19.65,2,0
0,25,1,0,1,1,84.65,1,0
1,46,13,1,1,0,31.05,2,0
0,56,7,0,1,0,51,1,0
1,27,1,0,1,0,44.35,2,0
1,31,7,0,1,0,79.7,2,0
0,43,54,0,1,0,55,1,0
0,33,33,0,0,0,73.9,1,0
1,38,55,0,1,0,77.75,2,0
1,35,8,0,1,0,84.95,1,0
0,40,11,0,1,0,73.85,2,0
0,57,49,1,0,1,51.8,2,0
1,56,5,0,1,0,46,1,0
0,39,4,0,1,0,51.75,1,0
0,52,30,0,1,1,94.4,1,0
1,34,1,0,1,0,70.15,3,0
0,43,9,1,1,0,34.7,1,0
1,53,1,0,0,0,81.1,3,0
1,25,1,0,1,1,20.55,3,0
1,39,61,0,0,0,106.6,3,0
0,47,59,0,1,1,106.75,1,0
1,56,3,0,0,0,89.45,3,0
1,40,3,0,0,0,97.9,3,0
0,62,1,0,0,0,55.7,1,0
0,61,13,0,1,0,79.8,2,0
1,46,18,1,1,0,39.05,3,0
1,61,1,0,1,0,53.55,1,0
1,38,70,0,1,0,93.9,1,0
0,48,68,0,0,0,113.15,1,0
0,42,11,0,1,0,80.5,1,0
0,61,1,0,1,1,19.3,3,0
0,60,1,0,1,1,49.65,3,0
1,52,46,0,1,0,54.35,3,0
0,32,4,0,0,0,88.45,3,0
0,54,9,0,1,0,94.85,2,0
0,49,7,0,1,0,69.95,2,0
1,22,1,0,1,0,48.6,1,0
0,29,29,0,1,0,80.15,3,0
1,30,3,0,1,0,75.5,2,0
0,28,1,0,1,1,20.2,1,0
1,39,3,0,1,0,74.75,1,0
0,49,23,0,0,0,104.05,1,0
1,28,13,0,1,0,96.65,1,0
1,52,39,0,0,0,103.45,2,0
1,33,1,0,1,1,19.9,3,0
0,53,14,1,0,0,46.35,3,0
0,62,1,0,1,1,19.95,2,0
0,40,1,0,0,0,79.6,3,0
0,23,1,0,1,0,75.9,3,0
0,53,1,0,1,1,76.2,3,0
0,35,1,0,1,1,19.25,3,0
1,58,42,0,1,0,84.3,3,0
1,63,7,0,1,0,79,2,0
1,27,1,0,1,0,70.25,1,0
1,31,17,0,1,1,24.1,1,0
1,64,1,0,1,1,60,1,0
0,47,8,0,0,0,86.55,3,0
1,35,39,1,0,0,50.75,3,0
0,48,22,0,1,0,54.2,2,0
1,21,70,0,0,1,109.5,2,0
0,45,21,0,0,0,104.4,2,0
1,39,1,0,1,0,75.7,3,0
1,21,4,0,0,0,97.95,3,0
0,22,32,0,0,0,108.15,1,0
0,45,6,0,1,1,80.5,2,0
0,23,1,0,1,0,71.35,3,0
1,42,13,0,1,0,89.4,1,0
0,56,1,0,1,1,20.6,1,0
0,54,19,0,0,0,99.95,1,0
1,46,10,0,1,0,81,2,0
1,53,1,0,1,0,70.15,1,0
1,29,39,0,1,0,95.55,1,0
1,42,36,0,0,0,87.55,1,0
1,26,5,0,1,0,85.2,3,0
1,28,13,1,0,0,35.1,3,0
0,33,5,0,1,0,81.3,2,0
1,31,2,0,1,1,19.6,3,0
1,29,17,0,0,0,85.45,3,0
0,57,1,0,1,0,71,2,0
0,29,1,0,1,0,44.4,3,0
1,30,1,0,1,0,79.35,2,0
1,53,9,0,0,0,90.8,3,0
0,47,20,0,1,0,70.45,1,0
1,63,3,0,1,1,75.8,1,0
1,31,17,0,1,0,88.25,2,0
1,31,2,0,1,0,70,3,0
1,63,21,0,0,0,97.35,3,0
0,34,5,0,1,1,25.9,1,0
0,43,24,0,1,1,55.65,1,0
1,52,1,0,1,0,69.65,2,0
1,41,10,0,0,0,100.6,1,0
1,44,53,0,0,0,106.95,1,0
0,46,3,1,1,0,29.6,1,0
1,53,49,0,0,0,95.6,1,0
0,39,11,1,1,0,41.6,2,0
0,34,45,0,0,0,100.85,1,0
0,52,37,1,1,0,40.2,2,0
0,55,49,0,1,0,84.5,3,0
0,45,1,0,1,1,20.2,2,0
0,43,5,0,0,0,94.45,1,0
1,51,9,1,0,1,48.75,2,0
0,25,1,0,1,0,84.85,1,0
0,42,12,0,1,0,56.65,1,0
1,22,42,0,0,0,73.9,2,0
1,21,33,0,1,1,24.5,3,0
1,54,31,0,0,0,89.9,2,0
0,50,42,0,0,1,99.45,2,0
1,57,12,0,0,0,74.05,3,0
0,25,7,0,1,0,89.75,2,0
0,27,14,0,0,0,85.15,2,0
0,27,16,0,0,1,94.25,1,0
0,24,65,0,0,0,72.45,1,0
1,26,42,0,0,0,105.2,1,0
0,34,6,0,1,0,82.85,1,0
1,54,5,0,0,0,83.6,3,0
0,24,68,0,0,0,108.45,3,0
1,33,3,0,0,1,91.5,3,0
0,57,12,0,1,0,80.85,1,0
1,64,43,1,0,0,49.05,1,0
1,21,70,0,0,0,114.2,1,0
1,56,1,0,1,0,70.75,2,0
0,19,3,1,1,0,40.15,3,0
1,39,36,0,1,0,97.35,2,0
0,34,1,1,0,0,45.3,1,0
0,61,2,0,0,0,94.95,1,0
1,33,12,0,1,1,44.55,3,0
0,55,1,1,1,0,23.45,2,0
0,30,1,1,1,0,29.7,1,0
1,21,59,0,0,0,101.1,2,0
1,51,3,0,1,0,50.65,1,0
1,37,1,0,0,0,55.4,1,0
1,20,52,0,0,0,111.25,1,0
0,19,2,0,1,0,55.1,1,0
0,36,13,0,0,0,102.25,1,0
1,34,5,0,1,1,53.85,1,0
1,30,42,0,1,0,50.25,2,0
1,35,25,0,0,0,99.5,3,0
1,49,9,0,1,0,71,3,0
1,40,16,0,0,0,93.2,1,0
0,53,5,0,1,1,19.35,1,0
0,29,3,0,1,1,19.85,1,0
1,51,31,0,0,0,104.2,1,0
0,49,1,0,0,0,79.25,1,0
1,30,1,0,1,0,44.9,2,0
0,42,10,0,1,0,70.1,2,0
0,27,4,1,1,0,29.65,3,0
0,47,43,0,1,0,77.85,1,0
0,64,4,0,0,1,54.3,2,0
0,42,47,0,0,0,110.85,1,0
0,24,1,0,0,0,80.5,1,0
0,20,4,0,1,0,72.2,2,0
0,36,17,0,1,0,51.5,1,0
0,34,21,0,1,1,77.5,2,0
0,37,42,0,1,0,95.25,1,0
1,38,5,0,1,0,85.75,1,0
1,25,7,0,1,0,69,2,0
0,27,2,0,1,1,46.05,3,0
1,54,5,0,0,0,100.5,3,0
0,48,1,0,1,0,69.95,1,0
0,59,1,0,0,0,93.3,3,0
0,47,3,0,1,1,49.15,1,0
1,62,1,1,0,0,35.05,1,0
1,43,1,0,1,0,70.1,1,0
0,62,2,0,1,1,20.35,2,0
1,29,3,0,0,1,99,1,0
0,36,26,0,0,0,83.95,1,0
0,25,67,0,0,0,116.2,2,0
1,55,71,0,0,0,93.7,3,0
0,42,1,0,1,1,19.7,2,0
1,20,5,0,1,0,75.55,2,0
1,40,9,0,1,0,77.65,2,0
0,31,54,0,0,0,105.4,1,0
0,63,2,0,0,0,95.85,1,0
0,64,1,0,1,0,79.15,1,0
1,42,30,0,1,1,19.65,1,0
1,61,4,0,1,0,79,3,0
1,30,17,0,1,0,91.85,1,0
0,34,1,0,1,0,49.9,2,0
1,54,13,0,0,0,100.35,1,0
0,28,50,0,0,0,103.7,1,0
0,39,65,0,1,0,89.75,1,0
1,44,1,0,1,1,20.3,3,0
1,41,45,0,1,0,89.3,2,0
1,31,1,0,1,0,74.3,1,0
0,49,1,1,0,0,44.65,1,0
0,40,13,0,0,0,84.05,1,0
0,54,10,0,1,1,80.7,1,0
0,28,4,0,0,0,101.7,2,0
1,31,1,0,1,1,20.4,3,0
0,36,41,0,0,0,102.6,1,0
0,60,71,0,0,0,106,3,0
1,43,3,0,1,0,55.1,1,0
0,58,69,0,0,0,106.5,3,0
1,51,32,0,0,1,91.05,1,0
1,51,72,1,0,0,54.2,3,0
1,50,6,0,1,0,69.25,1,0
0,35,1,0,1,0,50.5,3,0
0,37,31,0,0,0,79.45,1,0
0,34,58,0,0,1,104.65,2,0
0,41,44,0,0,0,100.55,2,0
0,34,2,0,0,0,95.65,3,0
1,49,1,0,0,0,94.4,3,0
1,47,1,0,1,0,55,1,0
0,32,1,0,0,0,101.45,1,0
1,39,5,0,1,1,67.95,3,0
1,41,1,0,1,0,69.5,1,0
0,53,1,0,1,1,18.85,1,0
1,44,1,0,1,0,69.2,3,0
0,30,1,0,1,0,69.65,1,0
1,64,1,0,1,0,82.3,1,0
0,33,3,0,1,1,79.25,2,0
1,27,13,0,0,0,84.6,1,0
1,37,58,0,0,0,93.4,1,0
1,25,42,0,0,0,94.2,1,0
1,53,29,1,1,0,25.1,1,0
0,22,1,0,1,0,48.95,1,0
0,59,1,0,1,1,45.3,2,0
0,58,2,0,0,0,85.85,1,0
0,54,10,0,0,0,95.2,2,0
0,42,49,0,0,0,100.6,2,0
0,49,6,0,1,0,55.3,2,0
0,26,35,0,0,0,102.35,3,0
0,51,70,0,0,1,115.65,2,0
0,46,2,0,1,0,79.85,2,0
0,29,15,0,1,0,76,1,0
1,31,9,0,0,0,74.65,1,0
1,49,1,0,0,0,56.25,1,0
0,27,21,0,0,0,106.1,1,0
1,62,1,0,1,0,68.65,2,0
0,24,16,0,1,1,20.25,1,0
0,39,15,0,1,0,74.9,2,0
1,51,1,0,1,0,70.85,3,0
0,56,2,0,1,0,69.8,1,0
0,30,55,1,0,1,54.55,1,0
1,57,7,0,0,0,70.75,1,0
1,26,13,0,1,0,94.1,1,0
1,46,3,1,1,0,29.7,1,0
1,60,38,0,0,0,105,1,0
0,20,1,1,1,1,25.3,2,0
0,22,22,0,1,0,55.15,3,0
0,25,1,0,1,1,20.1,1,0
0,49,1,0,1,0,69.9,1,0
0,39,43,0,0,0,101.4,1,0
0,34,1,0,0,0,80.8,3,0
0,44,2,0,0,0,62.05,1,0
1,19,34,0,1,0,62.65,1,0
1,33,1,0,1,0,74.5,1,0
1,31,10,0,0,0,102.1,3,0
1,21,16,0,1,0,50.15,2,0
1,62,7,0,1,1,86.5,1,0
0,54,1,0,1,0,69.15,2,0
1,40,9,0,0,0,79.55,1,0
1,47,48,0,1,0,95.5,2,0
1,28,2,1,0,1,45.25,1,0
1,55,3,0,1,0,74.1,1,0
0,27,3,0,1,0,75,1,0
0,50,12,0,1,1,50.25,1,0
1,46,12,0,0,0,96,1,0
1,38,54,0,0,0,100.1,1,0
1,38,4,0,1,0,56.5,2,0
0,51,51,1,0,0,59.3,1,0
0,44,4,0,1,1,49.4,1,0
0,60,35,0,1,0,55,1,0
1,51,1,0,1,0,69.2,2,0
0,46,38,0,0,0,62.3,3,0
0,53,3,0,1,0,69.65,2,0
0,44,61,0,0,0,111.6,1,0
1,43,11,0,1,1,48.55,1,0
1,62,1,0,1,1,20.2,1,0
0,50,19,1,1,0,39.65,1,0
0,57,56,0,1,1,24.9,3,0
0,62,2,0,1,0,56.7,1,0
1,59,14,0,0,0,105.95,1,0
0,56,15,1,1,1,29.7,1,0
0,40,1,1,0,0,50.35,1,0
1,61,64,1,0,0,47.85,1,0
0,32,1,0,1,0,70.3,2,0
1,34,18,0,0,0,99.85,1,0
0,22,7,0,0,0,86.8,2,0
0,31,13,0,0,0,99,1,0
1,45,11,0,0,0,100.75,2,0
1,58,9,0,1,0,91.75,1,0
1,56,1,0,1,0,79.55,2,0
1,56,54,0,0,1,111.1,1,0
1,36,25,0,0,0,89.1,1,0
1,22,37,0,0,0,101.9,3,0
1,61,14,0,1,0,91.65,3,0
0,56,1,0,0,0,95.45,1,0
0,54,13,0,0,1,91.1,2,0
1,60,45,0,1,0,54.15,2,0
1,64,1,0,1,0,69.7,2,0
1,58,6,0,0,0,89.5,1,0
0,61,3,1,0,0,35.15,2,0
0,27,12,0,1,0,73.75,3,0
1,55,6,0,1,1,55.9,1,0
1,55,1,0,1,0,43.95,3,0
0,27,1,0,1,0,45.1,3,0
1,25,41,0,1,0,70.25,3,0
0,40,9,0,1,0,55.35,1,0
1,47,33,0,0,1,103.75,1,0
0,57,1,0,1,0,69.35,2,0
1,22,56,0,1,0,73.85,3,0
1,33,3,0,1,0,75.15,2,0
0,27,1,0,1,0,69.6,1,0
0,57,5,0,1,0,80.15,1,0
1,37,1,1,1,0,30.5,1,0
0,34,70,0,0,1,98.3,2,0
1,20,48,0,0,0,107.4,2,0
1,55,24,0,1,0,75.4,3,0
0,22,1,0,1,1,20.5,2,0
0,52,4,0,1,0,74.35,1,0
1,63,30,0,1,0,94.1,3,0
1,53,8,0,0,0,95.65,3,0
1,49,41,0,0,0,66.5,3,0
0,29,3,1,1,0,35.45,1,0
0,63,3,0,1,0,49.9,3,0
0,51,40,0,0,0,104.5,1,0
0,47,23,0,1,0,81,2,0
1,28,4,0,1,0,60.4,1,0
0,64,1,0,1,0,70.65,1,0
0,44,12,0,1,0,59.8,3,0
1,40,9,0,1,0,44.2,2,0
1,28,67,0,1,0,102.95,1,0
1,36,1,1,1,0,29.85,3,1
0,46,34,0,1,0,56.95,3,1
0,53,45,1,1,0,42.3,3,1
0,42,22,0,1,0,89.1,4,1
1,42,10,1,1,0,29.75,3,1
0,48,62,0,1,0,56.15,4,1
0,37,13,0,1,1,49.95,3,1
0,21,16,0,1,1,18.95,3,1
0,39,58,0,0,0,100.35,3,1
0,27,25,0,0,0,105.5,3,1
1,48,69,0,0,0,113.25,4,1
1,57,52,0,1,1,20.65,4,1
0,61,71,0,0,0,106.7,3,1
1,30,21,0,0,1,90.05,3,1
0,45,12,0,1,1,19.8,4,1
1,25,58,0,1,0,59.9,3,1
0,42,49,0,1,0,59.6,3,1
1,25,30,0,1,0,55.3,4,1
0,36,72,0,0,0,90.25,3,1
1,46,27,0,1,0,66.15,3,1
0,35,1,0,0,1,20.2,5,1
1,60,72,0,1,0,99.9,4,1
1,19,46,0,1,0,74.8,3,1
0,53,10,0,1,0,49.55,3,1
1,52,70,0,1,1,69.2,3,1
1,28,17,0,1,1,20.75,4,1
1,36,63,0,1,0,79.85,3,1
1,42,13,0,0,0,76.2,5,1
1,49,49,0,0,0,84.5,5,1
0,22,2,0,0,0,49.25,5,1
0,23,52,0,0,0,79.75,4,1
1,64,69,0,1,1,64.15,3,1
1,44,63,0,0,0,99.65,3,1
1,61,34,0,1,1,24.95,3,1
1,40,72,0,0,1,107.5,3,1
1,34,47,0,0,0,100.5,3,1
0,27,60,0,1,0,89.9,3,1
0,36,72,1,1,0,42.1,4,1
1,43,18,0,0,0,54.4,5,1
1,53,3,0,0,0,75.3,3,1
0,32,47,0,0,0,78.9,5,1
1,61,31,0,0,1,79.2,5,1
1,37,50,0,1,1,20.15,4,1
0,29,10,0,1,0,79.85,3,1
0,39,1,0,1,0,49.05,3,1
1,24,52,0,1,1,20.4,3,1
0,40,62,0,0,1,24.25,5,1
1,51,3,0,0,1,64.5,3,1
1,50,46,0,0,0,55.65,5,1
1,62,8,0,1,0,54.65,3,1
1,48,45,0,1,1,25.9,4,1
1,23,11,1,0,0,50.55,3,1
1,38,42,0,0,1,103.8,4,1
1,31,49,0,0,1,20.15,5,1
0,30,9,0,0,0,99.3,3,1
1,51,35,0,1,0,62.15,4,1
1,24,48,0,0,1,20.65,5,1
1,56,46,0,0,1,19.95,5,1
0,47,29,1,1,0,33.75,3,1
0,32,30,0,1,1,82.05,3,1
0,57,66,0,0,0,84,4,1
1,50,65,0,0,0,111.05,4,1
0,52,72,0,0,0,100.9,3,1
0,50,71,0,1,0,66.85,4,1
0,62,52,0,1,1,21,4,1
0,19,1,0,1,1,20.2,3,1
1,38,1,0,1,1,19.45,3,1
0,34,38,0,0,0,95,5,1
0,35,5,1,1,0,24.3,3,1
1,25,72,0,0,0,104.15,3,1
1,60,32,1,1,0,30.15,4,1
0,50,43,0,0,0,94.35,3,1
0,38,72,0,0,1,19.4,5,1
1,35,52,0,1,0,57.95,3,1
1,36,43,0,0,0,91.65,5,1
1,48,64,1,0,0,54.6,4,1
0,38,3,0,1,0,89.85,3,1
1,61,36,1,1,0,31.05,4,1
1,53,41,0,0,1,20.65,5,1
0,33,27,0,1,1,85.2,3,1
1,27,56,0,0,0,99.8,4,1
1,31,6,0,0,1,20.7,5,1
1,20,7,0,1,0,50.7,3,1
1,27,4,0,0,1,20.85,5,1
0,59,33,0,1,0,88.95,3,1
0,46,72,0,1,1,23.55,3,1
0,45,1,0,1,1,19.75,3,1
1,49,13,0,0,0,85.95,5,1
0,60,67,0,0,0,50.55,5,1
1,42,43,0,1,1,25.7,4,1
1,37,23,0,1,0,75,4,1
1,23,64,0,0,1,20.2,5,1
0,58,57,0,1,1,19.6,3,1
1,35,61,0,0,0,101.05,4,1
0,34,64,0,1,0,84.3,3,1
1,56,65,0,1,0,99.05,3,1
0,42,3,0,0,1,19.6,5,1
0,52,30,0,0,1,64.5,5,1
0,50,15,0,0,0,69.5,4,1
1,33,8,0,0,0,68.55,3,1
1,27,70,0,0,0,108.15,4,1
0,51,62,0,0,0,86.1,4,1
1,29,6,0,1,1,19.7,3,1
1,33,14,0,0,0,80.9,5,1
1,23,22,0,1,1,84.15,3,1
0,37,22,0,0,1,20.15,5,1
0,38,16,0,1,0,64.25,4,1
0,44,10,0,0,1,25.7,5,1
1,63,13,0,1,0,56,3,1
1,54,2,0,0,0,69.7,5,1
0,35,53,0,0,0,73.9,4,1
1,21,11,0,1,1,20.6,3,1
0,40,69,0,0,1,19.9,5,1
0,39,72,0,0,0,89.05,4,1
1,59,16,0,1,1,20.4,4,1
0,61,43,0,1,0,84.25,3,1
0,48,14,0,0,0,81.95,3,1
1,61,32,0,1,1,20.55,3,1
1,49,34,0,1,1,24.7,4,1
1,19,15,0,0,0,105.35,3,1
0,22,61,0,1,1,20.55,4,1
1,25,1,0,0,0,45.3,5,1
0,35,33,0,0,0,74.75,3,1
0,45,20,0,1,0,51.8,4,1
0,19,3,1,1,0,30.4,4,1
1,61,13,0,1,1,19.65,3,1
1,62,40,0,0,0,56.6,5,1
0,24,43,0,0,0,71.9,3,1
1,38,69,0,1,1,19.75,4,1
1,42,72,0,0,0,109.7,4,1
0,33,59,0,1,1,19.3,3,1
1,32,20,0,1,0,96.55,3,1
0,19,24,0,1,1,24.1,3,1
0,19,59,0,0,0,111.35,5,1
0,42,72,0,0,0,112.25,4,1
0,29,1,0,0,1,20.75,5,1
1,55,27,0,0,0,101.9,3,1
1,51,14,0,0,0,80.05,5,1
0,55,71,0,0,0,105.55,3,1
0,55,13,0,1,1,78.3,3,1
0,41,44,0,1,0,68.85,3,1
1,64,33,0,1,0,79.95,3,1
0,30,72,1,0,0,55.45,3,1
0,22,64,0,0,0,102.45,3,1
1,40,1,1,1,0,25.25,4,1
0,32,61,0,1,1,19.75,4,1
1,23,29,0,0,1,20,5,1
1,45,57,1,0,0,58.75,3,1
0,46,72,1,1,0,45.25,4,1
0,38,66,1,1,0,56.6,4,1
0,51,65,0,0,0,84.2,5,1
1,24,8,0,1,0,80,4,1
1,55,71,0,1,1,24.75,3,1
0,32,1,0,0,1,20.2,5,1
1,53,12,0,0,1,19.35,5,1
0,28,24,1,0,0,50.6,3,1
1,26,31,0,0,0,81.15,4,1
0,62,30,0,0,0,89.9,3,1
1,22,47,0,0,1,85.3,3,1
0,49,54,0,0,0,108,3,1
0,64,50,0,0,0,93.5,4,1
1,62,72,0,1,1,20.25,4,1
1,47,29,0,1,1,25.15,4,1
1,41,10,1,1,0,29.6,3,1
0,42,18,0,1,0,73.15,4,1
0,40,16,0,0,1,19.75,5,1
1,37,72,0,0,0,86.6,3,1
0,49,72,0,0,0,109.2,3,1
1,38,41,0,0,0,74.7,4,1
0,35,41,0,0,1,65,4,1
0,28,42,0,0,0,99,3,1
1,27,51,0,1,0,93.5,3,1
0,56,32,0,0,0,83.7,5,1
0,29,10,0,1,1,19.85,4,1
1,19,67,1,0,0,59.55,4,1
1,42,61,0,0,0,115.1,3,1
0,46,50,0,0,1,114.35,3,1
1,35,31,1,0,0,49.85,3,1
1,57,45,0,0,0,113.3,3,1
1,62,61,0,0,0,88.1,4,1
0,64,50,0,1,1,24.9,4,1
1,30,71,0,0,1,24.25,5,1
0,50,57,0,1,0,59.75,3,1
0,47,14,1,0,0,55,3,1
1,24,5,0,1,0,50.55,3,1
1,29,6,0,1,1,55.15,4,1
1,44,10,0,1,0,51.2,4,1
1,21,1,0,1,1,25.4,3,1
1,24,68,0,1,0,54.45,3,1
1,64,22,0,1,0,76,4,1
1,35,20,0,1,0,44.35,4,1
0,24,35,0,1,0,61.2,3,1
0,51,23,0,1,1,86.8,4,1
1,43,12,0,1,1,19.7,3,1
0,44,1,0,1,1,20.25,3,1
1,38,71,0,0,0,76.05,5,1
0,32,40,0,0,0,74.55,5,1
0,34,23,0,0,1,64.9,4,1
0,55,4,0,0,0,90.4,3,1
1,44,68,1,0,0,60.3,4,1
0,44,38,0,0,0,81.85,5,1
0,42,52,0,0,1,24.8,5,1
0,60,29,0,0,0,75.55,5,1
0,51,48,0,0,1,78.75,3,1
1,34,1,0,1,1,19.25,3,1
1,40,22,0,0,0,89.05,3,1
1,25,43,0,0,0,115.05,4,1
0,23,51,0,0,0,110.05,3,1
0,49,71,0,1,1,19.9,3,1
0,64,35,0,1,1,91.5,4,1
1,63,72,1,0,0,60,4,1
0,40,1,0,1,0,44.8,4,1
1,31,9,0,1,0,48.6,3,1
0,62,69,1,0,0,60.05,3,1
1,30,52,0,0,0,102.7,3,1
1,37,35,0,1,1,19.85,3,1
1,31,8,0,1,1,19.2,4,1
0,31,46,0,1,0,94.9,4,1
1,63,68,0,0,0,88.15,3,1
1,20,36,0,0,0,94.8,4,1
1,59,71,0,0,0,85.75,3,1
1,22,66,0,1,0,67.45,3,1
0,50,63,0,0,1,20.5,5,1
1,39,41,0,1,1,20.25,4,1
1,26,70,0,1,1,19.45,4,1
1,47,23,1,0,1,44.95,3,1
0,57,37,0,1,0,62.8,3,1
0,27,17,0,1,0,44.6,4,1
0,29,64,0,0,0,105.25,4,1
0,62,42,0,0,1,97.1,3,1
0,59,5,0,0,1,20.2,5,1
1,64,41,0,0,0,98.8,4,1
0,61,58,0,0,0,50.3,5,1
1,34,47,0,1,1,20.55,4,1
0,51,18,0,1,0,75.9,4,1
0,25,23,0,0,1,59.95,4,1
1,35,1,0,0,1,19.15,5,1
0,60,71,0,0,0,98.65,5,1
0,47,72,0,0,0,112.6,3,1
0,63,33,0,0,1,20.6,5,1
0,44,24,1,1,0,35.75,3,1
1,45,56,0,0,0,99.75,4,1
0,28,37,0,0,0,96.1,4,1
1,29,43,0,0,1,85.1,3,1
0,31,1,1,1,0,25.35,4,1
1,52,61,0,0,0,89.65,3,1
0,41,17,0,0,0,86.75,5,1
1,53,41,0,1,0,86.2,3,1
0,59,48,0,0,0,108.1,4,1
1,51,42,1,0,1,54.75,3,1
0,50,44,0,0,0,90.4,4,1
0,62,1,0,0,0,44,5,1
1,49,27,0,0,0,95.6,4,1
1,47,19,0,0,1,19.9,5,1
1,61,66,0,0,0,90.05,4,1
1,44,23,0,1,1,20.05,4,1
1,46,32,0,1,1,19.75,4,1
1,52,11,0,1,1,20.05,4,1
1,49,68,0,1,1,55.9,3,1
0,62,20,0,0,1,19.7,5,1
0,39,72,0,1,1,19.8,3,1
0,59,60,0,1,0,95.4,4,1
1,55,46,0,1,1,24.45,4,1
1,62,29,0,0,0,74.95,5,1
0,21,51,0,0,1,87.35,5,1
1,58,16,0,1,0,73.25,3,1
0,23,70,0,0,0,98.7,3,1
1,27,40,0,0,1,24.8,5,1
1,41,5,0,0,1,24.3,5,1
